,tmdb_id,title,release_date,release_year,language,genres,popularity,vote_average,vote_count,overview,genre_labels
1763,549938,Ee Maaya Peremito,2018-09-21,2018,te,[],1.8218,7.3,3,Sri Ramachandra Murthy aka Chandu is a happy-go-lucky ‘rebel’ with no ambition in life. Sheetal Jain is the precious daughter of Pramod Jain. She falls in love with Chandu’s good nature but what happens when her father decides that he needs to change to be worthy of his daughter.,[]
1764,507040,Raa Raa,2018-02-23,2018,te,"[35, 27]",1.8443,0.0,0,"An aspiring filmmaker unexpectedly falls in love with a devil, following which chaos ensues in his life. Will he be able to come out of this trip?","['Comedy', 'Horror']"
1765,551508,Natakam,2018-09-28,2018,te,"[28, 27]",2.4487,0.0,0,"Hailing from Chintakapudi village, Bala Koteswara Rao falls in love with the mysterious Parvati at first sight, who reciprocates to his love. Having never seen Parvati before in his village, Koti begins to dig deep into her past to learn about her.","['Action', 'Horror']"
1766,500686,Show Time,2018-12-25,2018,te,"[53, 10749, 28]",1.8471,0.0,0,"Upcoming Telugu movie Directed by SS Kanchi,Starring Randhir, Ruksaar Mir","['Thriller', 'Romance', 'Action']"
1767,546573,Manu,2018-09-07,2018,te,"[9648, 10749, 53]",1.8033,6.5,4,"The relationship between a painter and his admirer unfolds as an abstract, twist-filled hide-and-seek game against the backdrop of murder and revenge.","['Mystery', 'Romance', 'Thriller']"
1768,535369,RX 100,2018-07-12,2018,te,"[18, 28, 10749]",1.7366,5.6,25,"When a city-bred girl comes home to her village, she falls for the macho village boy and asks him out. As a passionate romance brews, the guy falls madly in love with her, but does she feel the same way? Or is it just a passionate summer fling?","['Drama', 'Action', 'Romance']"
1769,513727,Needi Naadi Oke Katha,2018-03-23,2018,te,"[18, 10751]",1.3895,7.0,4,"Sagar  is a happy-go-lucky student who has no interest in his studies at all. Son of a teacher, he feels the pressure put on him by his father and the society both. But what happens when he fails to live up to their expectations?","['Drama', 'Family']"
1770,541393,Sivakasipuram,2018-08-03,2018,te,"[18, 10749]",1.675,0.0,0,,"['Drama', 'Romance']"
1771,499373,Rangula Ratnam,2018-01-12,2018,te,"[10751, 10749, 35]",1.4047,8.0,1,"Vishnu is a mama's boy, dependent on his widowed mother for everything. He falls in love with Keerthi the second he lays eyes on her. But what happens when his world is shaken apart? Can he cope and keep up with his love?","['Family', 'Romance', 'Comedy']"
1772,570633,Chalte Chalte,2018-02-23,2018,te,"[28, 10749, 35]",0.8462,6.0,1,"Chalte Chalte is a Telugu Romantic Action entertainer. Santhosh (Vishwadev Rachakonda) is a taxi driver who meets Shruthi (Priyanka Jain) during one of his journeys. The couple falls in love with each other and even their parents approve of their love. As time passes by, Shruthi starts hating Santhosh all of a sudden. The twists and turns form the crux of the story.","['Action', 'Romance', 'Comedy']"
1773,461126,Rangasthalam,2018-03-29,2018,te,"[28, 18]",1.2987,7.122,74,Chitti Babu begins to suspect his elder brother's life is in danger after they team up to lock horns with their village president and overthrow his unlawful 30 year old regime.,"['Action', 'Drama']"
1774,544795,C/o Kancharapalem,2018-09-07,2018,te,"[18, 10749]",1.2554,7.167,33,"From a schoolboy’s crush to a middle-aged bachelor’s office romance, four love stories spanning age, religion and status unfold in a small Indian town.","['Drama', 'Romance']"
1775,534530,Aravinda Sametha Veera Raghava,2018-10-11,2018,te,"[28, 18]",1.2432,7.2,33,A young scion of a powerful family with a long history of violence decides to put an end to the bloodshed which leads him to a path of self discovery.,"['Action', 'Drama']"
1776,530198,Sammohanam,2018-06-15,2018,te,"[10749, 18]",0.9118,7.0,18,"A cartoonist, who detests films and movie stars, finds himself in an awkward situation when he falls in love with a film actress","['Romance', 'Drama']"
1777,501987,Bharat Ane Nenu,2018-04-20,2018,te,"[18, 28]",1.0585,6.515,68,"Bharat, a graduate from Oxford, is forced to take up his father's position as the chief minister after his sudden demise. He is not happy with the way government is functioning in the state and tries to reform the corrupt society but faces obstacles from his enemies.","['Drama', 'Action']"
1778,500494,Naa Peru Surya - Naa Illu India,2018-04-27,2018,te,[28],1.1372,5.8,40,"Despite having serious anger management issues, Surya, an Indian Army officer is a brilliant officer but when anger takes control of him he is impossible to subdue. In spite of this issue, he achieves his goal of serving the country by overcoming the hurdles.",['Action']
1779,568335,Pedavi Datani Matokatundhi,2018-07-27,2018,te,"[35, 14, 10749]",0.7522,0.0,0,,"['Comedy', 'Fantasy', 'Romance']"
1780,546235,Sameeram,2018-08-31,2018,te,"[18, 10749]",0.8732,0.0,0,,"['Drama', 'Romance']"
1781,550864,Devadas,2018-09-27,2018,te,"[28, 35, 18]",0.7975,6.059,17,"A sincere doctor Das works at a private clinic, where he meets the dreaded don Deva who arrives injured. After the treatment, Das and Deva form a deep friendship until Deva's mafia background and gruesome history causes a rift in their bond.","['Action', 'Comedy', 'Drama']"
1782,499789,Chalo,2018-02-02,2018,te,"[28, 10749, 35]",0.7077,6.4,20,Hari loves getting into fights just for the sake of it and his father is tired of dealing with the consequences. But what happens when Hari is thrown into a situation that even his aggressive self doesn't want to deal with?,"['Action', 'Romance', 'Comedy']"
1783,459713,Mahanati,2018-05-09,2018,te,[18],0.9974,7.5,56,"Mahanati depicts the life and career of one of Telugu cinema's greatest and most iconic starlets, the first Indian female super star, Savitri.",['Drama']
1784,532789,Ee Nagaraniki Emaindi?,2018-06-29,2018,te,"[35, 18]",0.8523,7.432,22,"Four friends, with a bittersweet history, get drunk and embark on a journey to Goa. On the trip, they lose an expensive ring which threatens to derail one of their engagement. They end up confronting one another and their own fears, as they enroll in a short film making competition in Goa to try and win the prize money for the ring.","['Comedy', 'Drama']"
1785,520393,Taxiwala,2018-06-01,2018,te,"[53, 35, 27]",0.8686,5.9,30,"A job monger, Shiva who ends up as a taxiwala only to realise his ride is a beyond what anyone can expect.","['Thriller', 'Comedy', 'Horror']"
1786,566139,Padi Padi Leche Manasu,2018-12-21,2018,te,"[10749, 18]",0.64,6.5,18,A young couple navigates through the highs and lows of a budding relationship.,"['Romance', 'Drama']"
1787,495121,Jai Simha,2018-01-12,2018,te,"[28, 35, 18, 10751]",0.2556,4.0,4,"Narasimha is a man on the run with his one-year-old son. He reaches Kumbakonam and stays at the house of the village temple's dharma karta's house. But while there, he bumps into Gowri who seems to dislike him for some reason, despite being his childhood friend. A death row inmate Rami Reddy also seems to hold a grudge against Narasimha. Who is Narasimha and what did he do to make so many enemies?","['Action', 'Comedy', 'Drama', 'Family']"
1788,507839,Manchi Lakshanalunna Abbayi,2018-03-23,2018,te,"[28, 18]",0.6143,7.7,3,"A young man decides to contest in the village elections and defeat a corrupt politician in order to impress his girlfriend's father and marry her, but with time realizes life holds something else for him.","['Action', 'Drama']"
1789,500500,Inttelligent,2018-02-09,2018,te,"[28, 35, 18]",0.3345,6.6,5,"The film chronicles the life of Teja, a software engineer, who makes it his life's mission to make those around him happy until an incident changes his life forever. Suddenly, he transforms from a happy-go-lucky engineer to a revenge-seeking. lethal man.","['Action', 'Comedy', 'Drama']"
1790,517508,Hello Guru Prema Kosame,2018-10-18,2018,te,"[10749, 10751]",0.569,6.3,19,"After a rocky start, a friendship develops between a happy-go-lucky youth and a girl from the city.","['Romance', 'Family']"
1791,500723,Awe!,2018-02-16,2018,te,"[10749, 28, 18]",0.4439,7.1,38,"‘Awe’ charts the journey of a motley of characters that have nothing to do with each other but are yet connected by a single, fragile string. Who are these people and what about their lives connect them to each other is what the film is all about.","['Romance', 'Action', 'Drama']"
1792,536420,Savyasachi,2018-11-02,2018,te,"[53, 28]",0.5658,5.382,17,"A twin brother of the protagonist is absorbed due to Vanishing Twin Syndrome and controls his left hand. When his life is threatened, the twin brother that never existed protects him like a shield.","['Thriller', 'Action']"
1793,500527,Tholi Prema,2018-02-09,2018,te,"[35, 10749]",0.4834,7.132,19,Aaditya  is an impulsive individual who takes decisions spontaneously and is unafraid to speak his mind. The love of his life Varsha is his extreme opposite — she chooses not to let her emotions control her actions or words. Will these two differing individuals ever make their relationship work?,"['Comedy', 'Romance']"
1794,628776,Sivaranjani,2019-08-02,2019,te,[],3.5206,0.0,0,"Mystery surrounds the past of a young woman suffering from memory loss. As she tries to make peace with her lost past and move on with her new life as Madhu, people from her former life resurface claiming that her actual name is Sivaranjani and there are unresolved issues she needs to face. Will she ever find out the truth about herself?",[]
1795,605245,Kousalya Krishnamurthy,2019-08-23,2019,te,[18],3.5224,0.0,1,"A teenage girl from a remote village in Andhra Pradesh makes her way to the Indian cricket team, but her path is not devoid of obstacles.",['Drama']
1796,683043,Nene Mukyamantri,2019-08-02,2019,te,[28],3.4352,0.0,0,"The movie will begin with a bump in the court of Chief Minister who rules the state politics. The current chief minister can not help him, but he does not want to help a star hero when he accidentally dies, and then the younger son will not be the chief minister, and the party that he does not like is the CBI ink.",['Action']
1797,653781,Madhanam,2019-12-06,2019,te,[],3.152,0.0,0,A love drama based on true incidents.,[]
1798,614236,Mouname Ishtam,2019-03-15,2019,te,"[18, 10749]",2.8309,0.0,0,"Varun is an ad filmmaker, son of alcoholic father, who lost his mother in an accident, growing up in a grandfather's upbringing. He falls for Maya, an IT employee, with a sense of helping nature & humanity. Both of them become good friends. That friendship gradually turns into love.But she has a problem to propose to Love. Why can't Varun and Maya propose love to each other?","['Drama', 'Romance']"
1799,616211,Special,2019-06-21,2019,te,[53],2.888,6.0,1,"Ranga is a mind reader who tells what is in the minds of the people by just touching them. Over the years, because of certain people, he becomes a psycho and his only motto is to kill the people who made him like this. Seeing this crazy situation, the police department appoints a special officer. Rest of the story is as to this special officer nabs Ranga and puts him behind the bars.",['Thriller']
1800,625452,Edaina Jaragocchu,2019-08-23,2019,te,[],2.3547,0.0,0,"Three close friends who are born on April 1 want to change their fate and become millionaires. When one of them gets a new job and falls in love, the trio decide to help her out by making easy money. But what happens when they end up in situations they did not perceive?",[]
